TimeInstant,id_entity,so2,no2,co,o3,pm10,pm2_5
2016-10-01 00:30:00.024,aq_jaen,5.38461142722646,47.8926352653393,0.5915773461244829,46.231289306696794,14.0198488386165,10.6050983809485
2016-10-01 00:30:00.026,aq_salvia,4.88034112678084,43.551288128258,0.562039422307436,43.1222202814584,16.4403730497556,9.66199456462091
2016-10-01 00:30:00.030,aq_alonso_quijano,4.7858129392018895,49.9843195709709,0.7088647854964479,47.9699843511193,20.1180276142796,12.793612750264199
2016-10-01 00:45:00.005,aq_alcala_zamora,5.03608679614777,40.930410303404,0.584310058160552,46.642000284927995,16.4608489646725,12.774041824944101
2016-10-01 00:45:00.006,aq_aragoneses,7.990240932865389,44.290602355717105,0.597056444259228,39.9475882128476,20.4109942057738,13.795050456414499
2016-10-01 00:45:00.007,aq_ciudad_escolar,5.02202204938919,43.5338799653699,0.651668811624117,42.575950547437,21.516299438572602,11.402875448942499
2016-10-01 00:45:00.010,aq_distrito_telefonica,5.7811899366970705,47.8903481339535,0.6584788917988361,50.882601290107495,17.395685068781198,13.4706544681866
2016-10-01 00:45:00.011,aq_uam,7.3515321213142695,43.89476779565479,0.6655200871492479,39.90637589231321,13.9559297853281,12.4557196946794
2016-10-01 00:45:00.013,aq_camino_del_sur,4.74161513298754,43.4301710209504,0.630459441678359,46.666303608846505,19.571365929981603,11.8550052111151
2016-10-01 00:45:00.015,aq_nevero,7.69875857679113,42.3264809470915,0.5628469563738799,45.5033013700575,17.2402091839122,10.100772569630099
2016-10-01 00:45:00.017,aq_alonso_quijano,4.799278176536861,48.1053786426889,0.5535799724311209,45.2729329316474,14.283510853561499,12.9622957803127
2016-10-01 00:45:00.023,aq_salvia,6.65254884302497,40.4927230761647,0.670028461025516,43.1435818868194,15.765661924716198,14.121814519067499
2016-10-01 00:45:00.030,aq_jaen,7.02520997589275,48.671550151420405,0.6788778747588841,41.14444741347221,18.828435156911,12.5426693767637
2016-10-01 01:00:00.003,aq_salvia,6.263529363727571,39.59653323287289,0.5818182601642979,40.4032913450571,20.4610100048505,12.1262373465433
2016-10-01 01:00:00.004,aq_alcala_zamora,7.13236220628273,42.450016193395,0.556137494543096,47.0016968506339,17.8523266246917,14.309806061145899
2016-10-01 01:00:00.005,aq_ciudad_escolar,5.712390452557,42.6586076488376,0.700038498180536,45.1991487737363,18.9754740435204,14.254602046930199
2016-10-01 01:00:00.006,aq_alonso_quijano,7.330460910248609,43.0609471076592,0.5727336640299311,42.64579667526021,22.403815396067,12.5687296182825
2016-10-01 01:00:00.008,aq_jaen,4.99501844337554,47.10561799344621,0.5507496992504061,41.6061014905275,17.4364164934149,11.321143019242301
2016-10-01 01:00:00.013,aq_aragoneses,6.53237600991884,44.87062728877271,0.5417269222979,40.8090677019921,20.668722009999602,10.8903334636315
2016-10-01 01:00:00.019,aq_camino_del_sur,5.31940473716387,39.016275174899704,0.58904742322876,42.598654999912,13.911909930683,11.900068132033802
2016-10-01 01:00:00.023,aq_uam,8.1320292433028,45.868951981771204,0.6518193312558829,47.6073137300261,21.642366154850997,14.5746268015481
2016-10-01 01:00:00.026,aq_distrito_telefonica,8.00033494254169,41.187657697036705,0.532258589154816,52.3144731659467,14.552517942653301,12.054895583038302
2016-10-01 01:00:00.031,aq_nevero,7.54678163602228,46.4820842122409,0.5394879977011849,43.476387822666,18.2146239364169,10.5615953601495
2016-10-01 01:15:00.000,aq_jaen,7.87582324167107,45.31729394113621,0.645798183893532,46.068714652097796,19.9711776617614,13.4432290222887
2016-10-01 01:15:00.002,aq_nevero,5.8957079266126,37.2796328103516,0.639415925401045,44.8923469158687,20.5464268086605,14.826064801605801
2016-10-01 01:15:00.003,aq_salvia,6.99632688825974,37.634548109695295,0.6303021585255421,39.6170142675725,21.9684345677631,12.7077307633565
2016-10-01 01:15:00.004,aq_ciudad_escolar,6.45136768964172,38.07451775323079,0.568800415620317,41.137592986401,21.3426376037123,11.171239356612698
2016-10-01 01:15:00.007,aq_camino_del_sur,6.198722748404241,41.7932509640901,0.520454989316125,43.8213227770708,18.9167207848608,11.3886094473193
2016-10-01 01:15:00.012,aq_alcala_zamora,6.48923103208143,41.3434029170229,0.519045938615957,45.406141447519595,21.6202874597043,13.0182163326656
2016-10-01 01:15:00.013,aq_alonso_quijano,4.949645551805281,43.3927270013933,0.6580950818323941,41.1497602568919,19.8401235836793,14.614972516428699
2016-10-01 01:15:00.018,aq_uam,7.77022664317721,43.59869898812801,0.6406016841023331,46.0990657644617,20.593578827695698,13.401332128901599
2016-10-01 01:15:00.023,aq_distrito_telefonica,6.662095312325031,41.56942009405171,0.556851742608715,50.6545484233589,18.1234890262547,12.1599288528865
2016-10-01 01:15:00.024,aq_aragoneses,7.528004743832691,44.026446681425504,0.643582092279931,45.9552481406473,21.797471612877803,13.8558027342698
2016-10-01 01:30:00.003,aq_salvia,8.05639728374361,42.099487982240205,0.581200021689535,40.681382953716,17.2526118177734,15.349482027965
2016-10-01 01:30:00.005,aq_camino_del_sur,8.12104770175435,36.820990370090996,0.564592749382821,40.7945790193121,22.134217770847698,15.592855953923
2016-10-01 01:30:00.010,aq_nevero,7.76002684105113,35.8967885216859,0.545366346888227,39.9854991061101,17.1374034588245,11.8659749565347
2016-10-01 01:30:00.012,aq_ciudad_escolar,5.06022732500286,42.1370241930213,0.588003967372369,42.5732332358608,16.4249846802782,15.6924596030211
2016-10-01 01:30:00.014,aq_jaen,5.59079665141873,36.862741022268,0.524501480865607,40.639036712591206,15.606165795055098,15.481926534228402
2016-10-01 01:30:00.015,aq_uam,7.594862618011219,36.5855920768563,0.553622192274215,45.35272974094789,19.926243550759803,12.5024375722835
2016-10-01 01:30:00.018,aq_distrito_telefonica,7.26410378897463,37.7639583146824,0.558349311298295,49.594217797078,21.713816152585803,15.9168249694069
2016-10-01 01:30:00.024,aq_alonso_quijano,7.38640398204707,38.6407022556152,0.543218624090764,39.8312823773044,15.5215557657569,11.9743425387835
2016-10-01 01:30:00.026,aq_alcala_zamora,7.70830523202204,39.954280672630894,0.6196505865931329,43.80198988598271,17.3763563556653,12.421434261410198
2016-10-01 01:30:00.030,aq_aragoneses,5.56135335414447,39.8921614639487,0.6436593836956579,43.8531282460387,20.673429425792698,12.4279326750572
2016-10-01 01:45:00.003,aq_salvia,5.67416735285161,38.2004413996865,0.574677263544012,42.4887846095207,15.4794444004052,16.5911214158567
2016-10-01 01:45:00.004,aq_camino_del_sur,5.4309942494742,41.553812329479705,0.622662147941721,41.4347538014095,22.0237584502214,14.520507226377699
2016-10-01 01:45:00.009,aq_uam,6.98492298203949,38.7980044556801,0.5561523352639399,37.964671598993895,18.4645520177548,16.3664396941619
2016-10-01 01:45:00.015,aq_distrito_telefonica,8.01411068391546,39.937375261633,0.54237898967879,48.971340551037294,19.714612125501603,13.541166955272601
2016-10-01 01:45:00.017,aq_aragoneses,7.49922676184173,34.6604475546799,0.49860578760026497,45.343593792282896,19.7084636761387,14.259817636903698
2016-10-01 01:45:00.020,aq_nevero,6.19809947372084,35.105526610244304,0.599648426982063,39.752859717274106,19.016237822760104,13.3297967305134
2016-10-01 01:45:00.023,aq_alcala_zamora,6.73010916568681,38.602264538094296,0.5528451062919879,44.1144870992292,16.8155989222236,14.372508683859
2016-10-01 01:45:00.026,aq_ciudad_escolar,5.35838900189588,35.423865930671,0.49048294278726007,42.4735756010328,22.605512368169897,14.629315890840699
2016-10-01 01:45:00.030,aq_alonso_quijano,5.23971954467214,38.66002422283329,0.49154488077637504,43.220980310049,21.5908404495297,12.813960342156301
2016-10-01 01:45:00.032,aq_jaen,7.166989848948861,39.871710487258206,0.6054656432112769,42.73387326877779,18.9292655851881,13.064665204571
2016-10-01 02:00:00.002,aq_jaen,6.98574116484148,34.6482124291195,0.5244853060997521,39.3757326231513,20.4561190579005,15.651166664740801
2016-10-01 02:00:00.003,aq_alcala_zamora,7.00048486549126,34.4527175944863,0.466591208314875,48.576671517048396,17.264306705014402,14.5896030397125
2016-10-01 02:00:00.006,aq_aragoneses,6.26068755576094,36.2378626838433,0.51444830114514,44.629111179274595,16.9541848179172,13.800367901110999
2016-10-01 02:00:00.008,aq_alonso_quijano,6.68442913710707,37.3312341060752,0.5918562138572221,44.650560542293604,17.851279371135398,13.6158632411571
2016-10-01 02:00:00.012,aq_camino_del_sur,5.66023057552698,39.1163444472139,0.5330123697565421,44.854373863038504,19.0404718155737,15.2786383229914
2016-10-01 02:00:00.020,aq_uam,8.10675109966072,38.486210219483205,0.5895226600561569,42.7630380532455,20.4657047867779,15.4202939299435
2016-10-01 02:00:00.025,aq_salvia,6.38618740887712,37.942854513079794,0.573929402618114,41.1403311845506,21.4145231474504,15.412792215343302
2016-10-01 02:00:00.027,aq_nevero,6.551644801596839,38.4119419848735,0.48316556213170697,39.9261094283383,17.775525350447896,13.0399586344894
2016-10-01 02:00:00.030,aq_ciudad_escolar,5.72021273894493,33.7994104709538,0.546797432106861,41.5361226199296,18.0471793052635,13.083259482757402
2016-10-01 02:00:00.031,aq_distrito_telefonica,5.03006844935115,32.5517117226251,0.5325847828574539,45.35513411004029,18.3502199131579,15.8908823248175
2016-10-01 02:15:00.000,aq_alonso_quijano,6.648091093886019,37.483637696182896,0.5852044624498829,42.038789483712,22.4045915929533,14.964896741977599
2016-10-01 02:15:00.002,aq_distrito_telefonica,7.9206056834066,33.837921346461,0.44978619637813,43.1878490300118,21.717904171784397,16.3879692724195
2016-10-01 02:15:00.003,aq_alcala_zamora,7.360480423166651,32.7846091000973,0.547982960709323,48.769518194466706,22.3993236794695,14.3513462755522
2016-10-01 02:15:00.010,aq_jaen,7.54051515022885,32.022616498845004,0.47964451044976203,43.9866298508201,22.714680554216,13.660112792118301
2016-10-01 02:15:00.013,aq_aragoneses,7.05578844773058,34.2618599395298,0.502731298559765,42.2170947839863,21.7525549511027,14.9747274630213
2016-10-01 02:15:00.016,aq_uam,7.3086053705545195,37.903510135061495,0.555652297475092,41.4856962965651,18.351982136436302,16.5752385600347
2016-10-01 02:15:00.017,aq_ciudad_escolar,7.43486646422445,32.5806472736283,0.5581342717592479,39.7666288712205,17.433808740427303,16.009854813762
2016-10-01 02:15:00.019,aq_nevero,6.86704101417143,36.4479460719741,0.586289762181016,41.0725228912011,22.1625499609735,15.418924743064101
2016-10-01 02:15:00.026,aq_camino_del_sur,8.28182478935424,33.9162284338985,0.45634366923758596,42.697670688553295,18.905383432879898,15.8126370523692
2016-10-01 02:15:00.029,aq_salvia,5.4892556599832405,36.235902713711,0.5037539788405581,40.682659339008495,18.7339356625615,16.1027430422681
2016-10-01 02:30:00.001,aq_salvia,6.79936933131084,32.6923006100102,0.499773467652677,43.7125367555186,18.1847502938823,17.1112017852058
2016-10-01 02:30:00.003,aq_alcala_zamora,7.85483243858782,31.8873294177445,0.435223122806484,45.527601376068795,18.101055590638,17.5487638152611
2016-10-01 02:30:00.006,aq_ciudad_escolar,6.18648045664324,29.8736365112167,0.511372968963072,39.2363611817156,18.4556227481382,16.6927645115525
2016-10-01 02:30:00.007,aq_nevero,6.797334792653889,32.709350219434,0.504695614810958,41.8891535517285,19.989960401144398,15.9202522772356
2016-10-01 02:30:00.010,aq_distrito_telefonica,8.55533825302067,32.3057626347374,0.545528360767651,44.979850993993,23.933590928028803,14.3957492565222
2016-10-01 02:30:00.014,aq_alonso_quijano,8.14392165134189,32.2061169679738,0.500859262067825,40.2956566167326,18.902421649107,16.020247763537398
2016-10-01 02:30:00.020,aq_jaen,7.44255591961102,31.838888197489702,0.448240139521745,41.7431927638085,22.8835857024079,17.3839546724743
2016-10-01 02:30:00.023,aq_camino_del_sur,7.768512585199339,31.847283224187603,0.464660613952345,40.8977921678506,18.9374370070393,14.152877309423301
2016-10-01 02:30:00.024,aq_aragoneses,7.2385265827681895,32.9599602212769,0.45971071514084794,38.689184771830504,18.672536496352198,15.6265307004845
2016-10-01 02:30:00.027,aq_uam,6.062418020547559,35.486715909916704,0.47284809018723206,39.2176941449947,19.1575233663194,15.610699055587899
2016-10-01 02:45:00.003,aq_alcala_zamora,5.974254825185441,32.7467536746461,0.46328318204490704,42.768587701583904,22.029269117099105,16.7457087345872
2016-10-01 02:45:00.005,aq_nevero,7.218200755173321,34.7247435869048,0.445564491790622,37.97175795481839,23.1410912504243,16.7029296996778
2016-10-01 02:45:00.011,aq_salvia,7.22670689702942,31.5797696336518,0.45495149302986704,38.6601411658254,22.0813648443437,15.4076171095086
2016-10-01 02:45:00.013,aq_ciudad_escolar,6.31066263732058,29.9487735028701,0.4338129362953161,43.8217414220687,19.538485072796302,14.6428366432637
2016-10-01 02:45:00.016,aq_jaen,7.465522671581709,32.0851583571326,0.461678546491784,44.8451496686674,20.6865490299706,17.683082837295302
2016-10-01 02:45:00.018,aq_camino_del_sur,6.7072225187331105,28.820954013881604,0.470619274841313,41.24754800018329,21.5685648753808,16.53643044116
2016-10-01 02:45:00.019,aq_uam,8.51515061422526,32.9676257009385,0.5166818332919799,43.6669158741463,23.1548922662974,15.469275283744901
2016-10-01 02:45:00.020,aq_distrito_telefonica,7.2293757589402405,29.92378526453,0.4356837904218271,48.302259455369104,21.607430199836603,16.1072761563118
2016-10-01 02:45:00.030,aq_aragoneses,7.65390176114596,28.935238520745397,0.428385623501658,36.774170581925205,19.197077623912698,16.057797753870197
2016-10-01 02:45:00.032,aq_alonso_quijano,8.03880374845197,29.6952128619233,0.463895865629867,41.0248442505059,20.577703519557897,14.5976435791086
2016-10-01 03:00:00.002,aq_alonso_quijano,7.6261330366107,30.2840007897643,0.46985336813009904,38.7128199329434,19.748850132670103,17.5061267169452
2016-10-01 03:00:00.004,aq_nevero,6.8743087584091995,28.9218883258742,0.48612850031156896,43.2756252925398,23.5258877432272,16.7880676870257
2016-10-01 03:00:00.007,aq_uam,7.445569306157429,26.822275759119503,0.438549345136168,41.2874011060148,21.277471814629,17.4542522222488
2016-10-01 03:00:00.008,aq_aragoneses,6.587291324536491,29.1678948461278,0.42070706194924695,39.849809499599104,20.2122420771952,15.5370574487672
2016-10-01 03:00:00.015,aq_camino_del_sur,7.372986557799099,31.310848378117498,0.514491964238727,43.610325424493,19.872643259769,17.7728659792198
2016-10-01 03:00:00.019,aq_ciudad_escolar,7.0780576644573,31.9161426605318,0.423659902867906,36.71284068616529,19.9854531659271,17.1997748652597
2016-10-01 03:00:00.023,aq_salvia,5.63769815557134,29.3758268304838,0.449137552797859,35.616006430956794,19.6767122779943,14.384072830204802
2016-10-01 03:00:00.025,aq_alcala_zamora,7.64405537920259,30.7358134433251,0.437175571111886,40.8307888464239,19.9573089024785,17.3426673849123
2016-10-01 03:00:00.027,aq_distrito_telefonica,6.89664267296035,26.348217341434804,0.474823012594523,46.0544385474704,23.864220280293104,16.676372057949802
2016-10-01 03:00:00.028,aq_jaen,6.5997199618560805,30.6945959102698,0.500888586188265,39.1269093706502,23.222475386634603,15.610560003259598
2016-10-01 03:15:00.000,aq_aragoneses,7.75195683921754,25.4784083546106,0.40251835147453496,43.697487725277604,20.1118873397669,16.293649023624198
2016-10-01 03:15:00.005,aq_uam,6.273486699819231,27.557130605412397,0.483061292915735,39.6507094645023,23.0742452147524,15.9888493671662
2016-10-01 03:15:00.007,aq_ciudad_escolar,7.08741495751073,27.2950985200659,0.448785076940624,39.6639864118082,21.3308636103769,17.2977712546779
2016-10-01 03:15:00.009,aq_camino_del_sur,7.681395134125871,25.449272898411998,0.470039588200382,39.580216866814794,20.9742462682789,15.2367324450947
2016-10-01 03:15:00.010,aq_alonso_quijano,6.916946914361151,25.6409545185853,0.44725832925339,41.8246293318551,19.176872822211603,16.5058002315995
2016-10-01 03:15:00.012,aq_nevero,8.08140314014622,25.268391174231,0.398928165225608,40.6117722265192,20.6142418352792,17.2716931968432
2016-10-01 03:15:00.018,aq_salvia,8.732909165682921,25.2968920437525,0.399737304628264,39.6163220407117,21.5533971060452,17.209861596570597
2016-10-01 03:15:00.019,aq_distrito_telefonica,7.963007878086059,26.5686606870714,0.4268258306503429,44.842226281935,20.578814401031998,16.125758989809402
2016-10-01 03:15:00.021,aq_jaen,7.92638257259401,24.8700587680538,0.39498949939394506,41.0833753075763,19.9670694473534,18.5429593927499
2016-10-01 03:15:00.029,aq_alcala_zamora,8.22428242867583,26.497377793022498,0.4933320217415901,42.9994402526472,21.8905962145505,17.0069086633266
2016-10-01 03:30:00.001,aq_alcala_zamora,7.6738561202801705,26.8629330727179,0.35845772120344294,44.8659197753395,24.6425751908052,18.438295785396498
2016-10-01 03:30:00.004,aq_uam,8.37215084122766,24.1275870048348,0.42282554242532594,40.2635419243212,22.7920026401927,18.3007984963961
2016-10-01 03:30:00.005,aq_ciudad_escolar,7.12044737566483,27.9136456074678,0.379206289499348,34.9385062446678,22.1639662595844,15.888399826768902
2016-10-01 03:30:00.007,aq_distrito_telefonica,6.321234891576671,24.4584062400911,0.4574309497467029,48.2437060127466,19.90106152508,17.327832968772302
2016-10-01 03:30:00.008,aq_jaen,7.414052726007099,25.730735446934,0.391407721297606,42.3857545882,21.4609602043492,18.431486417006898
2016-10-01 03:30:00.014,aq_aragoneses,6.14951661384408,28.9552700168442,0.361120050849574,38.4749548216067,19.245990449237897,15.973089694310902
2016-10-01 03:30:00.015,aq_salvia,6.96732671952016,26.028654608133102,0.43787493212545797,38.395619413307294,22.063378772836103,15.862290613070002
2016-10-01 03:30:00.020,aq_alonso_quijano,7.271583143339599,27.640744621441698,0.448999970504084,42.107089934956,22.7093258003439,18.4983434698646
2016-10-01 03:30:00.026,aq_nevero,9.052656936218211,23.889646548755398,0.40080072938252503,42.701256188398794,21.3658207075924,17.5032027159321
2016-10-01 03:30:00.031,aq_camino_del_sur,7.28671875993194,25.5709511623802,0.35608500375391205,41.3674501452872,22.238407398839698,18.6587003730951
2016-10-01 03:45:00.000,aq_jaen,8.72743304544648,22.385445237549,0.396795464796374,37.4843299474389,21.2546551130248,18.6471426495459
2016-10-01 03:45:00.002,aq_camino_del_sur,6.66410291463042,21.8760106582508,0.421614893345932,39.5037425342829,21.7903332332483,17.2386487395363
2016-10-01 03:45:00.004,aq_ciudad_escolar,8.378859942257579,21.200505879503698,0.439351419464633,36.0018122624706,22.594738828073897,18.736159285908503
2016-10-01 03:45:00.005,aq_distrito_telefonica,8.74782879079731,22.0967540249962,0.36057816453338304,40.1425644630964,24.1697952228828,17.8705608462397
2016-10-01 03:45:00.009,aq_salvia,8.02493361258307,20.894874557760197,0.39627780588800393,39.60943662135521,21.917745329476,17.9438872986023
2016-10-01 03:45:00.011,aq_alcala_zamora,9.08097866925408,20.426717105361604,0.387676777472906,43.355408131714704,20.7552537924039,17.1308667240334
2016-10-01 03:45:00.012,aq_uam,7.596671129035361,20.936671725851102,0.33883842680621995,37.9295254710836,23.9111143806939,17.7087092254831
2016-10-01 03:45:00.016,aq_alonso_quijano,8.60653612934081,22.738770041076002,0.423320367197784,41.802565145683104,21.903056734530896,16.971356985085798
2016-10-01 03:45:00.023,aq_nevero,7.08787496254628,22.250026993037896,0.431466301652359,36.39246203182179,19.281018664317102,18.1226496587467
2016-10-01 03:45:00.032,aq_aragoneses,7.8625084483500896,21.0701913332366,0.36008093131436497,39.5102481036511,21.0738613003154,16.127216640727802
2016-10-01 04:00:00.002,aq_aragoneses,8.37377251704117,21.6850650525303,0.3988676367143629,36.708664326874,24.1965869848018,17.3695940096497
2016-10-01 04:00:00.004,aq_distrito_telefonica,8.49366746074084,22.038763285252102,0.34437779229416604,41.1211040201557,23.338417962898998,17.4983680668421
2016-10-01 04:00:00.011,aq_camino_del_sur,8.72447686027021,21.1523373901848,0.321872316307785,39.343343772629105,21.6780739439638,18.9444934633696
2016-10-01 04:00:00.012,aq_ciudad_escolar,8.56397058398292,22.5302933580352,0.39295106621208103,37.6937456019543,22.7994619607351,18.7656753529302
2016-10-01 04:00:00.014,aq_jaen,7.876235732577929,18.948329936211103,0.3732703196885221,35.4139423227929,23.1693756578122,19.9907422785089
2016-10-01 04:00:00.020,aq_salvia,8.353099874041481,22.2767232632478,0.340932439746358,39.64740127487671,20.6718718122471,18.6171446242341
2016-10-01 04:00:00.021,aq_uam,9.5455145964301,22.7060405805876,0.374482106841912,37.946493355577005,21.3500551432634,19.537760027420603
2016-10-01 04:00:00.023,aq_alcala_zamora,6.48390375409087,24.824583290774,0.40827916864734703,46.0307897688145,20.8552197541245,19.2810533200194
2016-10-01 04:00:00.025,aq_nevero,6.792510101239519,21.387023410317,0.316368447741704,41.4935453077998,22.6440731694559,17.915428544168698
2016-10-01 04:00:00.028,aq_alonso_quijano,8.20390276233219,20.9847200028968,0.367551867725498,36.1921424131998,23.5135118150127,17.9065043000325
2016-10-01 04:15:00.008,aq_uam,7.45004549114384,19.5979073860589,0.33739456889959807,40.1940307678371,24.043720133355304,18.1800236357762
2016-10-01 04:15:00.010,aq_aragoneses,7.64416500148637,20.4761370194639,0.35076820469243,41.1702369304234,22.2570016366037,18.6734910431316
2016-10-01 04:15:00.012,aq_distrito_telefonica,6.68348505074125,19.8646396314795,0.32773626948394396,41.8628878362084,22.1880348276542,18.262737907694103
2016-10-01 04:15:00.016,aq_salvia,8.51760714757304,20.9348651413308,0.358106475206015,38.91561901619961,22.415833628340398,16.7957336534453
2016-10-01 04:15:00.018,aq_alcala_zamora,7.24550047786646,23.6076450717036,0.33131104078488,42.8974632025827,24.173359995018398,17.9280393916342
2016-10-01 04:15:00.021,aq_alonso_quijano,8.484320199088339,21.3650129436979,0.353991569049317,35.250068544121795,22.1099343110778,18.4237582213815
2016-10-01 04:15:00.026,aq_ciudad_escolar,7.493937779399269,17.9443040061311,0.31446451612809995,39.3976141158786,22.0581168952395,19.118417774435198
2016-10-01 04:15:00.028,aq_camino_del_sur,8.47172063062245,21.1720586529411,0.304411583676711,35.45108253559221,21.5244487213586,18.9744758167997
2016-10-01 04:15:00.029,aq_nevero,7.5335313215832995,21.150126374385398,0.37131512996193,41.37568690831821,20.4327288138579,18.4728822698333
2016-10-01 04:15:00.032,aq_jaen,9.008231582342061,17.6476123786867,0.343446293988856,36.1007237646244,23.3143699153628,18.1624538477598
2016-10-01 04:30:00.000,aq_uam,8.688126019212769,17.399557682973303,0.338602096052794,37.4569199755945,22.675324651595503,19.0271140874592
2016-10-01 04:30:00.001,aq_nevero,8.50429856584375,16.4099367901633,0.34606720005891395,41.3691767954546,24.3615205086949,19.615786572770396
2016-10-01 04:30:00.008,aq_alonso_quijano,8.892464900480661,16.9297311925927,0.29512569875822997,38.9974686922327,25.5656153315663,19.484363313488398
2016-10-01 04:30:00.015,aq_alcala_zamora,7.360700358110889,18.4398360475065,0.295254119972145,41.2613888022596,23.7283163715425,18.5625624324134
2016-10-01 04:30:00.020,aq_aragoneses,7.12519484870407,15.946494500677,0.306784706070671,36.5387178213747,23.1590755196489,19.5713596922386
2016-10-01 04:30:00.021,aq_camino_del_sur,8.76340078149255,18.8658042652998,0.335965734666394,39.239925800589106,22.392902396182603,18.354254119086896
2016-10-01 04:30:00.023,aq_ciudad_escolar,8.73897739599182,18.9078993646836,0.34362960694581,33.299641958501894,24.4644911284018,18.1432339782565
2016-10-01 04:30:00.025,aq_jaen,9.69335467650748,19.396645980492302,0.32531997988285305,36.91745962715861,25.259564107564803,18.9178369446468
2016-10-01 04:30:00.026,aq_distrito_telefonica,9.02972809109644,18.1313046409483,0.305839409258789,44.7090400070868,22.9512221122931,20.452215082118602
2016-10-01 04:30:00.027,aq_salvia,6.49546576168465,17.6485261239068,0.327682693683105,40.0310821515848,21.660991410536102,20.460083379308397
2016-10-01 04:45:00.000,aq_alonso_quijano,7.04551376911238,15.704501246709599,0.32143962979705704,34.382928523649504,23.3941992026734,20.7189723765047
2016-10-01 04:45:00.008,aq_camino_del_sur,7.65417032961557,17.2423415102598,0.333717159776163,39.985090453991496,24.8567913194087,19.1408280901775
